title,date,jobId,location,description,url,scraped_at,page_number,Contractor
DevOps Project Manager/Scrum Master with GCP exp,03/05/2025,25-04119,"Farmers Branch, TX","DevOps Project Manager/Scrum Master with GCP exp        Austin, TX (Hybrid)        Salary : $120K or $75/hr (we are little Flexible)        If contract to hire, then it shouldn't be more than 3-6 months contract       JD:        	 Min. 12+ years of exp. in IT.   	 Have 10+ years of experience in  technically  leading 3+ projects simultaneously.     	 Have 10+ years of experience in owning & execut...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:29.156141,12,Echo IT Solutions Inc
Salesforce Program Manager,03/05/2025,25-04117,"Farmers Branch, TX","Salesforce Program Manager            Mettawa, IL            Work from Office            CTH OR FTE Only            $140k annum         • Should be able to handle more than one engagement in the same account      • Provide value added suggestions to customer for reduction in cost and Improved overall utilization      • Formulate, organize and monitor inter-connected projects     ...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:29.156143,12,Echo IT Solutions Inc
Accountant,03/04/2025,25-04101,"Indianapolis, IN","Work includes general accounting, bookkeeping, auditing, quality improvement and budget functions         The essential functions of this role are as follows:     	Coordinate computerized accounting system within assigned area  	Certifies the accuracy and validation of invoices by verifying supporting documentation for all invoice lines.  	Works closely with Local Office on claim and referral disc...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:29.156144,12,Echo IT Solutions Inc
Product Manager,03/04/2025,25-04097,"Farmers Branch, TX","Go-to-Market & Product Commercialization Manager      Location: Basking Ridge, NJ / Dallas, TX      Industry: Telecommunications, 5G, Cloud, AI                We are seeking a Go-to-Market & Product Commercialization Manager to drive the successful launch, adoption, and monetization of next-generation telecom products, including 5G network slicing, Multi-Access Edge Computing (MEC), and cloud-base...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:29.156146,12,Echo IT Solutions Inc
End User Technical Support,03/03/2025,25-04078,"Boise, ID","IMPORTANT NOTES:       1 - This is a SHORT TERM position. The position is funded for a 3-month duration. While there is a possibility the position will extend beyond that 3-month term, candidates should understand and accept that this may only last for the 3-month duration initially budgeted.       2 - This is a FULLY ONSITE position - because it's fully onsite and short-term, only local candi...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:29.156147,12,Echo IT Solutions Inc
Lead Java Developer,03/03/2025,25-04060,N/A,"Walmart, Lead Java Developer (Has to be a Tekformer), Fully Remote, 75/hr        Top Skills' Details    **Must be a TEKsystems Proven Resource        1. Expert in Java, microservices, Spring Boot - need to be comfortable delivering independently and done so on a recent project.    2. Azure, GCP or AWS,    3. Kafka    4. MySQL, Elastic Search        10+ years of development experience    Secondary ...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:29.156148,12,Echo IT Solutions Inc
Programmer Analyst 3,03/03/2025,25-04059,"Atlanta, GA",Oracle Apex Developer Position    Georgia DPH IT (SendSS) are requesting a contract Apex developer position to work on the Emerging Infections Program (EIP) SendSS module.                 Candidate MUST be local to Metro Atlanta                *Do NOT submit candidate previously submitting to #755917*           The EIP module has matured over the past 8 years to become a robust tool for the progra...,https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:29.156150,12,Echo IT Solutions Inc
Sr. Systems Analyst,03/03/2025,25-04042,"Minneapolis, MN","We are looking to hire a  Sr. Systems Analyst for Minneapolis, MN                 Client: Client        Rates: $75-78/Hr on C2C Max (Need only local profiles)                 Job Description:       ·         The Senior System Analyst will be responsible for executing in depth analysis on complex projects as well as influence with business partners to develop recommendations that address busin...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:29.156151,12,Echo IT Solutions Inc
Developer 1,03/03/2025,25-04041,"Atlanta, GA","Job Summary:   Under direct supervision, designs, codes, tests, modifies and debugs computer software. Researches and analyzes program or systems problems and develops program documentation. Translates business requirements into development activities in secure and maintainable code. Supports configuration of all aspects of the GenTax® COTS application.         *RECENT UNDERGRAD GRADUATE*   *M...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:29.156153,12,Echo IT Solutions Inc
COBOL Mainframe Programmer/Developer,02/28/2025,25-04029,"Atlanta, GA","Job Title:  Mainframe Programmer/Developer   Location: Atlanta, GA    Duration:  Contract (03+ Months - Possible extension)   Schedule: Mon - Fri   Job Summary:    Client is looking for a skilled and experienced COBOL Mainframe Programmer/Developer. This role involves translating business requirements into robust programming solutions, maintaining and enhancing custom software, and providing produ...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:29.156155,12,Echo IT Solutions Inc
Vendor Support Admin,02/26/2025,25-04020,"Indianapolis, IN","Job Summary:    	This position processes vendor forms for DCS suppliers (i.e., foster parents, adoptive parents, relatives, contracted providers, non-contracted providers, day cares, stores, etc.) which allows them to be set-up to receive payment from DCS and to make any changes such as change in address, banking, etc.  	This position also fields phone inquiries to DCS Payment Research Unit and Re...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:29.156156,12,Echo IT Solutions Inc
Data Analyst,02/26/2025,25-03993,"Indianapolis, IN","Job Summary:    The Data Analyst is responsible for collecting, processing, and analyzing data to help organizations make data-driven decisions. This role involves working with large datasets, identifying trends, creating reports, and providing actionable insights to stakeholders.     Key Responsibilities:    Gather, clean, and organize large datasets from various sources.    Validate and verify d...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:29.156158,12,Echo IT Solutions Inc
Inverness-Receptionist-Info Record Clerk,02/25/2025,25-03992,"Inverness, FL","DCF Family Safety Receptionist providing administrative assistance to the Department of Children and Families for Child Protection and Children's Legal Services with answering inquiries and questions, and customer complaints. Refer calls or in person inquiries to the proper person, office, or resource requested. Handle and resolve customer complaints. Complete follow up customer inquiries as n...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:29.156159,12,Echo IT Solutions Inc
Mainframe Tester (Integration Testing),02/25/2025,25-03986,"Atlanta, GA","Job Title:  Mainframe Tester (Integration Testing)       Location: Atlanta, GA       Duration:  Contract (Long Term)      Schedule: Mon - Fri (Hybrid - 3 days onsite)        Job Summary:         	   	 We are seeking a skilled Mainframe tester with strong integration testing expertise to join our dynamic team.   	   	 The ideal candidate will have Some experience in mainframe development, as well a...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:29.156161,12,Echo IT Solutions Inc
Angular UI Architect (Micro Frontend),02/25/2025,25-03969,"Dallas, TX","Job Title:  Angular UI Architect    Location: Dallas, TX 75225   Duration:  Contract (06+ Months - Possible Extension)   Schedule: Mon - Fri (hybrid)    Job Summary:    Overview:      	We are seeking a talented Angular UI Developer to join our dynamic team.  	The ideal candidate will have a strong background in developing user interfaces using Angular and a understanding of Micro Frontend architec...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226542,13,Echo IT Solutions Inc
IT Apps Development Lead,02/25/2025,25-03968,"Atlanta, GA","Under limited supervision, ensure the Georgia Department of Transportation's (GDOT) applications operate effectively and efficiently. The successful candidate will be responsible for supervising, guiding, and instructing the day-to-day operations of the staff. Ensures stated services and efficiency goals are met. Serves as a high-level subject matter expert, providing authoritative guidance for pr...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226549,13,Echo IT Solutions Inc
Front-End Developer (React & Angular),02/24/2025,25-03967,"Farmers Branch, TX","Job Title: Front-End Developer (React & Angular)   Location: Charlotte, NC 28277   Duration:  Contract (06+ Months - Possible Extension)   Schedule: Mon - Fri - Hybrid   Job Summary:      	We are seeking a talented and experienced Front-End Developer to join our growing team.  	This is a hybrid position requiring expertise in React (40%) and Angular (60%) frameworks.  	The ideal candidate will...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226551,13,Echo IT Solutions Inc
React Developer,02/24/2025,25-03966,"Farmers Branch, TX","Job Title: React Developer (Front-End Developer)   Location: NEW YORK, NY 10001   Duration: Contract (06+ Months - Possible Extension)   Schedule: Mon - Fri - Hybrid   Job Summary:      	We are seeking a talented and experienced Front-End Developer to join our growing team.  	The ideal candidate will have a strong understanding of modern web development, be highly collaborative, and have experienc...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226553,13,Echo IT Solutions Inc
OCM Designer and Developer,02/21/2025,25-03965,N/A,"The OCM Designer and Developer Contractor for Georgia Tech is crucial for advancing readiness, adoption, and compliance within Georgia Tech's IT framework, with a focus on data governance and organizational change initiatives. This role ensures that faculty, staff, and students are well-prepared for new data governance structures, technology updates, and regulatory changes that support Georgia...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226554,13,Echo IT Solutions Inc
Technical Project Manager,02/21/2025,25-03963,"Lexington, MA","Title: Technical Project Manager    Location: Lexington, MA 02421    Duration:  Contract (12+ Months - Possible Extension)    Schedule: Mon - Fri (Hybrid - 3 Days in Office)         Job Description:      	We need to start hiring for TPM, below is the high-level JD for TPM.  	Strong Technical background with MS Azure and Java Restful Services.  	Strong Experience in Java Backend Services with Micro...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226555,13,Echo IT Solutions Inc
Sr. Product Manager,02/21/2025,25-03961,"Farmers Branch, TX","Job Title:  Sr. Product Manager   Location: Pittsburgh, PA 15222   Duration:  Contract (06+ Months - Possible Extension)   Schedule: Mon - Fri Hybrid     Job Summary:  Our challenge      	We are seeking an experienced Product Manager with a strong background in Onboarding, Servicing, and Fulfilment within the banking domain.  	The ideal candidate will be responsible for developing and enhancing cu...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226557,13,Echo IT Solutions Inc
Sr. BSA with Charge Back,02/20/2025,25-03950,N/A,"Our challenge          	 We are looking for a detail-oriented Business Systems Analyst (BSA) with experience in chargeback processes within the banking industry.   	 The ideal candidate will possess strong analytical skills, a solid understanding of banking operations, and experience in managing chargeback and dispute resolution processes.   	 This role will be critical in enhancing our systems an...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226558,13,Echo IT Solutions Inc
Sr. Product Manager,02/20/2025,25-03949,N/A,"Our challenge      	We are seeking an experienced Product Manager with a strong background in Onboarding, Servicing, and Fulfilment within the banking domain.  	The ideal candidate will be responsible for developing and enhancing customer-centric products and services that streamline onboarding processes, improve servicing capabilities, and optimize fulfilment operations.  	Candidate will work clo...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226560,13,Echo IT Solutions Inc
"Sr. Product Manager – Onboarding, Servicing & Fulfillment",02/20/2025,25-03948,"Farmers Branch, TX","Our challenge    	We are seeking an experienced Product Manager with a strong background in Onboarding, Servicing, and Fulfilment within the banking domain.  	The ideal candidate will be responsible for developing and enhancing customer-centric products and services that streamline onboarding processes, improve servicing capabilities, and optimize fulfilment operations.  	Candidate will work close...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226561,13,Echo IT Solutions Inc
Sr. SQL Developer,02/19/2025,25-03927,"Farmers Branch, TX","Job Description:    	As a SQL Developer, you will play a critical role in designing, developing, and optimizing database solutions that support our investment banking operations.  	You will work closely with cross-functional teams to ensure that our data architecture meets business needs and regulatory requirements, particularly in the realm of financial reporting.           Key Responsibilities: ...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226563,13,Echo IT Solutions Inc
Sr. Angular UI Developer,02/19/2025,25-03926,"Farmers Branch, TX","We are looking to hire a  Sr. Angular UI Developer / Lead (Micro Frontend) for Pittsburgh, PA / Dallas, TX                 Overview:         	 We are seeking a talented Angular UI Developer to join our dynamic team.   	 The ideal candidate will have a strong background in developing user interfaces using Angular and a understanding of Micro Frontend architecture.   	 Your primary focus will be on ...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226564,13,Echo IT Solutions Inc
Opioids Chemist Contractor,02/19/2025,25-03925,"Indianapolis, IN","Purpose of Position/Summary:      Incumbent serves as a junior level chemist in the Chemistry Laboratory of the IDOH Chemistry Laboratories. Incumbent prepares and analyzes samples for opioids and other Client psychoactive substances in human specimen (Blood, urine and serum) and wastewater. Other range of contaminants include antibiotics, Radionuclides, Metals, and Pesticides.      Qualifications...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226565,13,Echo IT Solutions Inc
Sr. QA Automation / ETL Testing Engineer,02/18/2025,25-03902,"New York, NY","Sr. QA Automation / ETL Testing Engineer for New York City, NY (Need Only local profiles from NJ/NY) (Combination of QA Automation + Selenium + ETL Testing)  Exp: 10+ Years    Domain: Banking Required    Onsite: 3 Days a week from office from Day 1, No initial remote will be provided.              Job Description:    ·         We are seeking a highly skilled Automation and Functional Testin...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226567,13,Echo IT Solutions Inc
Resource & Training Coordinator,02/18/2025,25-03901,"Indianapolis, IN","Job Title: Resource & Training Coordinator   Location: Indianapolis, IN 46204   Duration:  Contract (1+ Year - Possible Extension)   Schedule: Mon - Fri  Job Summary:      	The Indiana Department of Correction is looking for a bright, self-motivated individual to do three things.  	Manage and expand a series of tools that are used by the Department's registration staff when making sex and ...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226568,13,Echo IT Solutions Inc
Junior QA Consultant,02/18/2025,25-03892,"Atlanta, GA","Under broad supervision, the QA Tester/Analyst will drive the overall QA planning/tracking and reporting for project(s), as well as execution of test lifecycle deliverables per standard methodology and procedures to ensure successful Test Strategy/plan implementation for the Georgia Dept. of Transportation (GDOT). While the intent may be a long-term tenure, this position is subject to annual budge...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226570,13,Echo IT Solutions Inc
Sr. SQL Developer,02/17/2025,25-03891,"New York City, NY","Client: Jefferies        Exp: 10+ Years        Domain: Banking Required        Onsite: 3 Days a week from office from Day 1, No initial remote will be provided.         Job Description:         	 As a SQL Developer, you will play a critical role in designing, developing, and optimizing database solutions that support our investment banking operations.   	 You will work closely with cross-functiona...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226571,13,Echo IT Solutions Inc
.NET Developer,02/17/2025,25-03890,"Tucker, GA, GA","Job Title:   .NET Developer    Location: Tucker, GA 30084    Duration:  Contract (03+ Months - Possible extension)   Schedule: Mon - Fri     Job Summary:    Our Web Developer is responsible for development/maintenance of both current and future web applications written using the ASP.NET framework and ASP.NET Core with C# programming language. The ideal candidate is an enthusiastic, creative, highl...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226572,13,Echo IT Solutions Inc
Sr Quality Analyst & Accessibility Specialist,02/17/2025,25-03889,"Atlanta, GA","Duties and Responsibilities      	As a Web Accessibility Specialist, you will lead all testing and audit activities using manual and automated accessibility testing tools and assistive technologies.  	Conduct accessibility testing using a combination of automated tools and manual testing (including testing with assistive technologies) to evaluate the level of conformance to the Web Content Accessi...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226574,13,Echo IT Solutions Inc
ADA Tester,02/17/2025,25-03888,"Atlanta, GA","Job Title:  ADA Tester    Location: Atlanta, GA 30334   Duration:  Contract (03+ Months - Possible Extension)   Schedule: Mon - Fri - Hybrid    Job Summary:    Duties and Responsibilities      	As a Web Accessibility Specialist, you will lead all testing and audit activities using manual and automated accessibility testing tools and assistive technologies.  	Conduct accessibility testing using a c...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:33.226575,13,Echo IT Solutions Inc
Workday Cutover Lead,02/10/2025,25-03816,"Atlanta, GA","Job Description:    	The Workday Cutover Lead will have a proven track record of implementing cloud SaaS ERP projects for large, complex initiatives.  	The Cutover Lead will lead a large, cross-functional project team and provide an organizational view of project/program dependencies, stakeholder, and risk impacts.  	The lead will have effective communication skills, organizational awareness, and ...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290425,14,Echo IT Solutions Inc
Administrative Assistant,02/10/2025,25-03815,"Panama City, FL","CANDIDATE RESPONSIBILITIES:   ** Supports Regional Director, Managing Attorney, Attorney Supervisor and CLS Leadership   ** Prepare administrative reports, document and correspondence   ** Answer, screen and direct phone calls within the department   ** Filing and data entry   ** Maintaining multiple calendars      CANDIDATE SKILLS:   **  2 yrs of professional office experience    **  Proficient i...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290434,14,Echo IT Solutions Inc
Project Manager (ERP Payroll),02/05/2025,25-03777,Atlanta,"The State Accounting Office (SAO) provides accounting and financial reporting expertise for the State and is statutorily responsible for statewide financial reporting. The SAO also provides enterprise oversight and management of the State's Enterprise Resource Planning (ERP) system (Workday), accounting policy development, financial business process improvement recommendations, and management ...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290437,14,Echo IT Solutions Inc
Legal Assistant,02/04/2025,25-03763,"Indianapolis, IN","Purpose of Position/Summary:   The Legal Assistant provides all legal, administrative, and clerical support to the OUCC's technical staff and attorneys.  The position plays a central role in helping to maintain, organize, and process information (records, tariffs, and files - both electronic and hard copy) in compliance with established standards and helps to ensure the efficiency and effectiv...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290439,14,Echo IT Solutions Inc
IT Inventory Associate,01/24/2025,25-03654,"Kennesaw, GA","Job Title:  Inventory Associate    Duration: 4+ months contract (possible extension)   Work Location: Kennesaw GA 30144   Shift: Mon-Fri      Job duties & Responsibilities:      	Updates service request and task progress in appropriate system(s)  	Receive and evaluate new and returned IT equipment, assign asset tags as required, and ensure all equipment is updated in the UITS IT inventory and ...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290440,14,Echo IT Solutions Inc
Health Information Administrator,01/21/2025,25-03616,"Indianapolis, IN","The Immunization Division is one of six divisions within the Public Health Protection and Laboratory Services Commission of the Indiana State Department of Health (ISDH).  The ISDH Immunization Division is one of 61 states and US territories funded through a cooperative agreement with the Centers for Disease Control and Prevention (CDC) to develop, implement, assess, and promote immunization-relat...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290442,14,Echo IT Solutions Inc
RN-L&D,01/13/2025,25-03480,"McKinney, TX",RN Labor and Delivery        Shift/Schedule – Full time Nights-3/12 hr. shift 6:45 PM - 7:15 AM with On-Call shifts per the needs of the department    Join Baylor Scott and White Medical Center - McKinney as a Registered Nurse and be part of something better!          Labor and Delivery          Our Labor and Delivery unit is a fast-paced environment that includes high acuity?patients. Are y...,https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290444,14,Echo IT Solutions Inc
Medical Assistant,12/18/2024,24-03166,"Farmers Branch, TX","Job Tittle : Medical Assistant    Pay : $17.90/hr    Duration : 6 months Contract    Shift : Monday - Friday - 8 AM- 5 PM    Work Location : Central Health Plaza ,515 W 6th St -Jacksonville, FL  32206      Job Description :    Provide direct patient care services of a medical nature in a cllinical setting   FL-DOH-Duval County-Medical Assistants   Pay Rate: $17.90/hr   WORK ENVIRONMENT:  Open work...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290445,14,Echo IT Solutions Inc
Sailpoint IIQ Enginee,12/12/2024,24-03104,TX,"Job Description             Job Title: Sailpoint IIQ Engineer      Location: 100% remote-MUST work PST hours      Duration: long term contract          Summary     Our technology services are modernizing, adopting leading-edge methodologies for many initiatives. Identity and Access Management (IAM) program has moved under the Cybersecurity portfolio to further facilitate the rapid change of core s...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290447,14,Echo IT Solutions Inc
ServiceNow Integration,12/12/2024,24-03099,"Austin, TX","Job Description          Job Title:  ServiceNow Integration      Location: Austin, TX (Hybrid)      Duration: 6+ month with possible extension           Summary     The ServiceNow Integration Expert is responsible for the strategic planning, execution, and management of integrations involving the ServiceNow platform. This role requires a deep understanding of ServiceNow's capabilities, APIs, and i...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290449,14,Echo IT Solutions Inc
DevOps Engineer,12/06/2024,24-02991,"Richmond, VA","Job Description       Job Title:   DevOps Engineer    Duration: 12 months with possible extension    Location:  McLean, Virginia or Richmond, Virginia             Must work onsite starting week 1 or the offer will be rescinded, no remote for the first few weeks     Job Description:  Tech stack: SRE, AWS, Golang, Python, Full Stack, Docker, Observability    Team: Enterprise Servicing Organization  ...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290451,14,Echo IT Solutions Inc
Database Administrator,11/22/2024,24-02842,"Fort Worth, TX","Job Title:  Database Administrator   Location: Fort Worth, TX 76155   Duration:  Contract 6+ Months - Possible Extension   Schedule: Hybrid work schedule      JOB SUMMARY:   Core Responsibilities:      	Database Management: The role involves managing and supporting high-volume transactional systems using databases like MS SQL Server, Postgres, and Azure SQL.  	Cloud Data Integration: You would wor...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290452,14,Echo IT Solutions Inc
Business Analyst,11/22/2024,24-02841,"Concord, NC","Job Title:  Sr. Business Analyst   Department: Information Technology   Location: Concord, NC   Duration:  Full Time - Permanent opportunity   Schedule: Hybrid work schedule      JOB SUMMARY:   The Business Analyst will identify, define, document, and make recommendations regarding repeatable data services and data management processes needed to support the business. Additionally, the selected can...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290454,14,Echo IT Solutions Inc
.NET Tech Lead,11/20/2024,24-02738,"Concord, CA","Job Description       Position: .NET Tech Lead         Location: Phoenix, AZ and Concord, CA        Interview: Virtual for Phoenix and F2F for Concord        Schedule: Hybrid -3 days office               Experience : 10+ Years       Must Have:  NET Core, C#, MS SQL, Azure, React              Responsibilities:         	 Design, Code, debug and Develop batch-oriented file processing & application de...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290456,14,Echo IT Solutions Inc
.Net developer,11/19/2024,24-02709,"Concord, CA","Job Description          Job Title:  .Net developer      Location: Concord, CA      Duration:  Full Time     Knowledge, Skills, Abilities:       ·        Bachelor's degree in Computer Science, Engineering, or a related field (or equivalent work experience).      ·        Proficiency in Python and C# programming languages.      ·        Proven experience with  ASP.NET  for web applic...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290458,14,Echo IT Solutions Inc
